# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung'  

LOGGER_INFO_BEGIN 
{info:{board_id:4,id_str:'STRATO4 Version 1.3',serial:'916',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'3'},sw_version:{v_ma:'2',v_mi:'0',v_pa:'0',v_info:'STD',bt_t:'16:27:48',bt_d:'May 14 2022'}}} 
LOGGER_INFO_END 
CSV_DATA_SECTION_BEGIN 
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s] 
14798.865;14798.855;2023-04-26T11:27:28.0Z;3;51.9834850;11.2690328;1.6;84.6;0.3;10;129.7;8.0;12.1;11.2;1006.9;78.99;15846;11702;22716;11507;4347;0.13;8.43;3.29;5.06;0.438;0.411;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14800.865;14800.850;2023-04-26T11:27:30.0Z;3;51.9834859;11.2690321;1.6;84.6;0.4;10;129.6;8.0;12.1;11.2;1006.8;79.21;1297;8458;16425;6985;1889;0.13;8.43;3.29;5.06;0.438;0.412;0.502;1;0.000;1;0.000;0;0.002;0;0.002
14802.865;14802.843;2023-04-26T11:27:32.0Z;3;51.9834856;11.2690330;1.6;84.6;0.1;10;129.7;8.0;12.2;11.2;1007.0;79.37;7588;10228;19570;9934;316;0.13;8.43;3.29;5.06;0.438;0.412;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14804.865;14804.837;2023-04-26T11:27:34.0Z;3;51.9834845;11.2690345;1.6;84.6;0.4;10;129.6;8.1;12.2;11.2;1007.0;79.42;25086;8163;16032;6985;22434;0.13;8.43;3.29;5.06;0.438;0.412;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14806.865;14806.833;2023-04-26T11:27:36.0Z;3;51.9834828;11.2690353;1.6;84.4;1.0;10;129.5;8.1;12.4;11.2;1007.0;79.56;6605;14848;4334;17405;1004;0.13;8.43;3.29;5.06;0.438;0.412;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14808.888;14808.826;2023-04-26T11:27:39.0Z;3;51.9834821;11.2690391;1.6;84.5;0.6;10;129.6;8.1;12.2;11.2;1007.0;79.70;8866;10031;19472;10328;21550;0.13;8.43;3.29;5.06;0.438;0.411;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14810.888;14810.820;2023-04-26T11:27:41.0Z;3;51.9834819;11.2690397;1.6;84.8;0.0;10;129.8;8.1;12.4;11.2;1007.1;79.83;10636;15831;6005;18978;611;0.13;8.43;3.29;5.06;0.438;0.411;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14812.888;14812.815;2023-04-26T11:27:43.0Z;3;51.9834800;11.2690404;1.6;84.9;0.4;10;130.0;8.0;12.4;11.2;1007.0;80.00;17615;6296;12591;4429;18404;0.13;8.43;3.29;5.06;0.439;0.412;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14814.888;14814.809;2023-04-26T11:27:45.0Z;3;51.9834800;11.2690353;1.6;84.8;0.3;10;129.9;8.1;12.1;11.2;1006.9;80.20;22235;6787;14459;5412;20075;0.13;8.43;3.29;5.06;0.439;0.411;0.504;1;0.000;1;0.000;0;0.002;0;0.002
14816.888;14816.804;2023-04-26T11:27:47.0Z;3;51.9834809;11.2690330;1.6;84.4;0.2;10;129.5;8.1;12.4;11.2;1007.0;80.36;17811;6492;12787;4823;16438;0.13;8.43;3.29;5.06;0.438;0.412;0.504;1;0.000;1;0.000;0;0.002;0;0.002
14818.890;14818.798;2023-04-26T11:27:49.0Z;3;51.9834821;11.2690330;1.6;84.8;0.1;10;129.8;8.1;12.2;11.2;1007.0;80.48;21055;1380;2957;21927;12506;0.13;8.43;3.29;5.06;0.438;0.412;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14820.888;14820.792;2023-04-26T11:27:51.0Z;3;51.9834825;11.2690315;1.6;84.9;0.5;10;130.0;8.1;12.2;11.2;1007.0;80.54;3263;8950;17506;8755;17126;0.13;8.43;3.29;5.06;0.438;0.411;0.503;1;0.000;1;0.000;0;0.002;0;0.002
14822.888;14822.787;2023-04-26T11:27:53.0Z;3;51.9834839;11.2690294;1.6;84.8;0.4;10;129.9;8.1;12.2;11.2;1007.0;80.39;13977;5018;10526;2955;9065;0.13;8.43;3.29;5.06;0.438;0.412;0.504;1;0.000;1;0.000;0;0.002;0;0.002
14824.888;14824.781;2023-04-26T11:27:55.0Z;3;51.9834851;11.2690280;1.6;84.7;0.2;10;129.7;8.3;12.1;11.2;1007.2;80.41;4049;3248;6988;104;9753;0.13;8.43;3.29;5.06;0.439;0.412;0.504;1;0.000;1;0.000;0;0.002;0;0.002
14826.888;14826.774;2023-04-26T11:27:57.0Z;3;51.9834844;11.2690295;1.6;84.7;0.2;10;129.8;8.1;12.2;11.2;1006.9;80.45;10537;4723;9347;2365;9262;0.13;8.43;3.30;5.06;0.439;0.412;0.505;1;0.000;1;0.000;0;0.002;0;0.002
14828.890;14828.770;2023-04-26T11:27:59.0Z;3;51.9834851;11.2690321;1.6;84.5;0.2;10;129.6;8.1;12.1;11.1;1006.9;80.54;12700;5313;10526;2562;10245;0.13;8.43;3.29;5.06;0.438;0.411;0.505;1;0.000;1;0.000;0;0.002;0;0.002
14830.889;14830.763;2023-04-26T11:28:01.0Z;3;51.9834863;11.2690307;1.6;84.8;0.5;10;129.9;8.1;12.2;11.1;1007.0;80.61;17025;6001;12296;3938;9851;0.13;8.43;3.29;5.06;0.438;0.411;0.504;1;0.000;1;0.000;0;0.002;0;0.002
14832.888;14832.759;2023-04-26T11:28:03.0Z;3;51.9834845;11.2690333;1.6;85.2;0.9;10;130.2;8.1;12.2;11.2;1007.0;80.73;8571;3740;8659;1087;9360;0.13;8.41;3.29;5.06;0.438;0.411;0.504;1;0.000;1;0.000;0;0.002;0;0.002
14834.888;14834.753;2023-04-26T11:28:05.0Z;3;51.9834828;11.2690342;1.6;85.0;0.1;10;130.1;8.3;12.2;11.2;1007.0;80.83;13388;16224;6693;20846;15258;0.13;8.43;3.29;5.06;0.438;0.411;0.505;1;0.000;1;0.000;0;0.002;0;0.002
14836.888;14836.747;2023-04-26T11:28:07.0Z;3;51.9834831;11.2690359;1.6;85.2;0.6;10;130.2;8.1;12.1;11.1;1007.0;80.22;18991;6394;12984;5511;7787;0.13;8.43;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14838.888;14838.742;2023-04-26T11:28:09.0Z;3;51.9834829;11.2690371;1.6;85.2;0.2;10;130.3;8.0;12.2;11.1;1007.0;80.24;16141;11014;22520;12195;9851;0.13;8.42;3.30;5.06;0.439;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14840.889;14840.736;2023-04-26T11:28:11.0Z;3;51.9834817;11.2690382;1.6;85.0;0.2;10;130.0;8.1;12.2;11.1;1007.1;80.24;22726;1577;3645;22910;3855;0.13;8.43;3.29;5.06;0.439;0.411;0.505;1;0.000;1;0.000;0;0.002;0;0.002
14842.888;14842.731;2023-04-26T11:28:13.0Z;3;51.9834806;11.2690394;1.6;85.0;0.4;10;130.1;8.3;12.1;11.1;1007.0;80.35;5818;2855;7184;497;3363;0.13;8.43;3.29;5.06;0.439;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14844.889;14844.726;2023-04-26T11:28:15.0Z;3;51.9834815;11.2690394;1.6;84.8;0.1;10;129.9;8.1;12.1;11.1;1007.1;80.54;13388;4723;10330;3151;6116;0.13;8.42;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14846.889;14846.720;2023-04-26T11:28:17.0Z;3;51.9834810;11.2690385;1.6;84.6;0.0;10;129.7;8.1;12.0;11.1;1007.0;80.73;14668;8164;15836;20748;6903;0.13;8.43;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14848.889;14848.716;2023-04-26T11:28:19.0Z;3;51.9834814;11.2690391;1.6;84.4;0.4;10;129.5;8.3;12.2;11.1;1007.1;80.77;10832;10129;20947;10328;13095;0.13;8.43;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14850.890;14850.709;2023-04-26T11:28:21.0Z;3;51.9834809;11.2690406;1.6;84.5;0.0;10;129.5;8.1;12.1;11.1;1007.0;80.95;4541;13275;2564;16324;8475;0.14;8.43;3.29;5.06;0.440;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14852.889;14852.704;2023-04-26T11:28:23.0Z;3;51.9834815;11.2690411;1.6;84.3;0.2;10;129.3;8.1;12.1;11.1;1007.2;80.96;7784;3740;8462;989;4445;0.13;8.43;3.29;5.06;0.440;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14854.889;14854.699;2023-04-26T11:28:25.0Z;3;51.9834814;11.2690406;1.6;84.2;0.3;10;129.3;8.3;12.1;11.1;1007.1;80.73;14175;16126;7479;20944;10834;0.13;8.43;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14856.891;14856.693;2023-04-26T11:28:27.0Z;3;51.9834814;11.2690366;1.6;84.1;0.3;10;129.2;8.1;12.1;11.1;1007.2;80.53;5720;23990;23011;17995;4838;0.13;8.43;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14858.889;14858.688;2023-04-26T11:28:29.0Z;3;51.9834810;11.2690368;1.6;84.6;0.2;10;129.7;8.1;12.0;11.1;1007.1;80.25;4442;3641;6988;25073;5428;0.13;8.43;3.29;5.06;0.440;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14860.890;14860.683;2023-04-26T11:28:31.0Z;3;51.9834816;11.2690360;1.6;85.0;0.5;10;130.1;8.1;12.0;11.1;1007.1;80.20;1493;2757;6103;24090;4543;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14862.889;14862.677;2023-04-26T11:28:33.0Z;3;51.9834808;11.2690382;1.6;85.0;0.4;10;130.1;8.3;12.0;11.0;1007.1;80.15;16435;791;1483;20747;3855;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14864.888;14864.672;2023-04-26T11:28:35.0Z;3;51.9834806;11.2690409;1.6;84.9;0.8;10;129.9;8.3;12.1;11.1;1006.9;80.20;6900;3543;8069;104;4740;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14866.889;14866.666;2023-04-26T11:28:37.0Z;3;51.9834812;11.2690415;1.6;84.7;0.4;10;129.8;8.1;12.1;11.1;1007.1;80.36;15944;5706;11510;3250;6804;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14868.889;14868.661;2023-04-26T11:28:39.0Z;3;51.9834816;11.2690433;1.6;84.7;0.0;10;129.8;8.3;12.1;11.1;1007.1;80.48;12011;4919;10920;2562;6706;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14870.889;14870.656;2023-04-26T11:28:41.0Z;3;51.9834820;11.2690444;1.6;84.6;0.3;10;129.6;8.1;12.1;11.1;1007.0;80.63;8472;4231;8954;595;5329;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14872.889;14872.650;2023-04-26T11:28:43.0Z;3;51.9834815;11.2690459;1.6;84.7;0.3;10;129.8;8.3;12.1;11.1;1007.0;80.62;15157;5411;11706;2955;5821;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14874.890;14874.646;2023-04-26T11:28:45.0Z;3;51.9834802;11.2690480;1.6;84.7;0.5;10;129.8;8.1;12.1;11.1;1007.0;80.52;13093;5902;11411;2856;6804;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14876.889;14876.640;2023-04-26T11:28:47.0Z;3;51.9834816;11.2690500;1.6;84.8;0.6;10;129.9;8.3;12.1;11.0;1007.1;80.11;1984;3150;6496;24581;4346;0.13;8.43;3.30;5.06;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14878.891;14878.635;2023-04-26T11:28:49.0Z;3;51.9834809;11.2690525;1.6;84.8;0.0;10;129.8;8.3;12.1;11.0;1007.1;80.06;3361;3248;6988;24680;3757;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14880.868;14880.629;2023-04-26T11:28:51.0Z;3;51.9834809;11.2690485;1.6;85.2;0.5;10;130.3;8.4;12.1;11.0;1006.9;80.11;7391;3838;8659;595;4248;0.13;8.43;3.29;5.06;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14882.869;14882.625;2023-04-26T11:28:53.0Z;3;51.9834796;11.2690488;1.6;85.7;0.5;10;130.8;8.3;12.0;11.0;1007.1;80.23;18402;17601;10134;23500;17323;0.13;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14884.869;14884.620;2023-04-26T11:28:55.0Z;3;51.9834815;11.2690480;1.6;85.3;0.2;10;130.4;8.3;12.0;11.0;1007.1;79.98;5130;3641;7577;202;3462;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14886.869;14886.613;2023-04-26T11:28:57.0Z;3;51.9834827;11.2690473;1.6;84.9;0.6;10;130.0;8.3;12.0;11.0;1006.8;79.90;313;2265;5415;23500;906;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14888.869;14888.609;2023-04-26T11:28:59.0Z;3;51.9834839;11.2690494;1.6;85.0;0.3;10;130.1;8.3;12.1;11.0;1007.0;80.04;7784;3838;8364;301;3953;0.13;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14890.869;14890.604;2023-04-26T11:29:01.0Z;3;51.9834849;11.2690500;1.6;84.7;0.1;10;129.8;8.3;12.1;11.0;1007.0;80.23;3066;2560;6496;23991;2675;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14892.869;14892.600;2023-04-26T11:29:03.0Z;3;51.9834859;11.2690506;1.6;84.6;0.2;10;129.7;8.3;12.0;11.0;1007.1;80.43;21252;1085;3449;21534;1004;0.13;8.43;3.29;5.06;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14894.869;14894.594;2023-04-26T11:29:05.0Z;3;51.9834851;11.2690518;1.6;84.2;0.1;10;129.3;8.3;12.1;11.0;1007.1;80.66;6409;13865;3940;16816;11621;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14896.869;14896.588;2023-04-26T11:29:07.0Z;3;51.9834845;11.2690497;1.6;84.2;1.1;10;129.3;8.1;12.0;11.0;1007.0;80.86;22333;1282;3940;22320;25088;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14898.869;14898.584;2023-04-26T11:29:09.0Z;3;51.9834814;11.2690465;1.6;84.6;0.8;10;129.6;8.5;12.1;11.0;1007.0;81.04;6408;8557;18489;8165;6509;0.13;8.42;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14900.869;14900.578;2023-04-26T11:29:11.0Z;3;51.9834832;11.2690468;1.6;84.4;0.4;10;129.5;8.4;12.1;11.0;1006.9;81.22;2672;22515;20651;15832;23515;0.13;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14902.869;14902.574;2023-04-26T11:29:13.0Z;3;51.9834833;11.2690471;1.6;84.4;0.1;10;129.4;8.4;12.1;11.1;1007.0;81.35;3459;2757;6791;24581;1299;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14904.869;14904.567;2023-04-26T11:29:15.0Z;3;51.9834835;11.2690473;1.6;84.0;0.3;10;129.0;8.4;12.1;11.1;1007.0;81.46;18794;397;2466;21042;1692;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14906.869;14906.563;2023-04-26T11:29:17.0Z;3;51.9834849;11.2690470;1.6;84.0;0.2;10;129.1;8.4;12.1;11.1;1006.9;81.52;805;2363;5710;23500;1889;0.13;8.41;3.29;5.05;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14908.869;14908.558;2023-04-26T11:29:19.0Z;3;51.9834852;11.2690446;1.6;84.0;0.1;10;129.1;8.3;12.2;11.1;1007.1;81.55;6506;3052;7577;24680;2675;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14910.869;14910.554;2023-04-26T11:29:21.0Z;3;51.9834845;11.2690429;1.6;84.1;0.5;10;129.2;8.3;12.2;11.1;1007.0;81.63;24397;1479;4235;22222;2872;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14912.870;14912.549;2023-04-26T11:29:23.0Z;3;51.9834820;11.2690442;1.6;84.4;0.4;10;129.5;8.4;12.1;11.1;1007.2;81.73;17713;5411;12689;3840;6509;0.13;8.41;3.29;5.05;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14914.869;14914.543;2023-04-26T11:29:25.0Z;3;51.9834802;11.2690456;1.6;84.8;0.6;10;129.8;8.4;12.2;11.1;1007.3;81.80;18;2068;5021;23205;2774;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14916.869;14916.538;2023-04-26T11:29:27.0Z;3;51.9834795;11.2690453;1.6;84.9;0.3;10;130.0;8.5;12.2;11.1;1007.1;81.75;18696;987;2760;21337;1692;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14918.870;14918.532;2023-04-26T11:29:29.0Z;3;51.9834821;11.2690429;1.6;85.6;0.7;10;130.7;8.4;12.1;11.1;1006.9;81.53;11913;24678;24780;18978;611;0.13;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14920.870;14920.528;2023-04-26T11:29:31.0Z;3;51.9834821;11.2690421;1.6;85.7;0.8;10;130.8;8.4;12.1;11.0;1007.2;81.27;7587;23400;22716;17405;25088;0.13;8.44;3.30;5.06;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14922.870;14922.521;2023-04-26T11:29:33.0Z;3;51.9834802;11.2690442;1.6;85.5;0.6;10;130.6;8.5;12.1;11.0;1007.2;81.18;9062;23793;23207;17700;1299;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14924.870;14924.515;2023-04-26T11:29:35.0Z;3;51.9834803;11.2690424;1.6;85.7;0.3;10;130.8;8.4;12.1;11.0;1006.9;81.16;9750;23990;23601;17798;1299;0.13;8.43;3.29;5.05;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14926.870;14926.509;2023-04-26T11:29:37.0Z;3;51.9834802;11.2690418;1.6;85.9;0.2;10;131.0;8.4;12.1;11.1;1007.1;81.17;12994;24678;24878;19175;1201;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14928.870;14928.504;2023-04-26T11:29:39.0Z;3;51.9834777;11.2690450;1.6;86.2;0.7;10;131.3;8.8;12.2;11.1;1007.2;81.24;10438;23990;23895;17995;611;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14930.870;14930.498;2023-04-26T11:29:41.0Z;3;51.9834772;11.2690453;1.6;86.2;0.0;10;131.3;8.4;12.0;11.1;1007.0;81.39;13977;24285;24780;18880;611;0.13;8.43;3.29;5.05;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14932.870;14932.494;2023-04-26T11:29:43.0Z;3;51.9834780;11.2690455;1.6;85.9;0.6;10;130.9;8.4;12.1;11.1;1007.0;81.53;8570;23203;22323;17208;24695;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14934.870;14934.489;2023-04-26T11:29:45.0Z;3;51.9834785;11.2690456;1.6;85.5;0.2;10;130.5;8.5;12.1;11.1;1007.1;81.69;5523;22712;21045;16029;24498;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14936.870;14936.486;2023-04-26T11:29:47.0Z;3;51.9834796;11.2690471;1.6;85.4;0.8;10;130.4;8.5;12.2;11.1;1007.1;81.81;2869;22024;19963;15341;24203;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14938.870;14938.480;2023-04-26T11:29:49.0Z;3;51.9834794;11.2690487;1.6;85.5;0.0;10;130.6;8.5;12.2;11.1;1007.0;81.87;313;21532;18685;14358;21;0.12;8.44;3.30;5.06;0.442;0.413;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14940.870;14940.476;2023-04-26T11:29:51.0Z;3;51.9834785;11.2690474;1.6;85.5;0.3;10;130.5;8.4;12.1;11.1;1007.1;81.94;3950;22417;20356;15931;513;0.12;8.43;3.30;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14942.870;14942.471;2023-04-26T11:29:53.0Z;3;51.9834778;11.2690470;1.6;85.7;0.2;10;130.7;8.5;12.1;11.1;1007.2;81.94;16434;20058;15343;11998;23515;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14944.870;14944.467;2023-04-26T11:29:55.0Z;3;51.9834783;11.2690453;1.6;85.7;0.1;10;130.7;8.5;12.1;11.1;1007.0;81.92;19482;20451;16326;12785;1102;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14946.870;14946.462;2023-04-26T11:29:57.0Z;3;51.9834796;11.2690421;1.6;85.3;0.4;10;130.4;8.5;12.1;11.1;1006.8;81.96;17221;19861;15343;12097;414;0.12;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14948.870;14948.457;2023-04-26T11:29:59.0Z;3;51.9834820;11.2690389;1.6;85.7;0.4;10;130.8;8.8;12.2;11.1;1007.2;81.94;13878;19665;14065;11605;1987;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14950.870;14950.451;2023-04-26T11:30:01.0Z;3;51.9834829;11.2690359;1.6;85.2;0.1;10;130.3;8.5;12.1;11.1;1007.1;81.75;18597;20648;16523;13080;2774;0.12;8.42;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14952.870;14952.447;2023-04-26T11:30:03.0Z;3;51.9834837;11.2690383;1.5;85.2;0.4;10;130.2;8.5;12.2;11.1;1007.0;81.73;21546;21237;17506;13768;4641;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14954.870;14954.441;2023-04-26T11:30:05.0Z;3;51.9834833;11.2690389;1.5;85.2;0.2;10;130.2;8.6;12.1;11.1;1007.0;81.72;12109;19370;13574;11015;4740;0.12;8.43;3.29;5.05;0.442;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14956.870;14956.436;2023-04-26T11:30:07.0Z;3;51.9834815;11.2690388;1.5;85.5;1.2;10;130.6;8.5;12.1;11.1;1007.2;81.69;6702;18387;11313;8951;5428;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14958.870;14958.432;2023-04-26T11:30:09.0Z;3;51.9834802;11.2690366;1.5;85.3;0.3;10;130.4;8.6;12.1;11.1;1007.0;81.69;8472;18681;12001;9442;9262;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14960.870;14960.427;2023-04-26T11:30:11.0Z;3;51.9834812;11.2690356;1.5;85.2;0.4;10;130.3;8.6;12.1;11.1;1007.0;81.76;1296;16814;7970;6395;9753;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14962.870;14962.423;2023-04-26T11:30:13.0Z;3;51.9834823;11.2690409;1.5;84.8;0.5;10;129.9;8.6;12.1;11.1;1007.1;81.91;12994;19566;13475;10425;14865;0.12;8.44;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14964.870;14964.417;2023-04-26T11:30:15.0Z;3;51.9834840;11.2690424;1.5;84.3;0.2;10;129.3;8.5;12.2;11.1;1007.2;82.06;6506;18092;10723;8459;17912;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14966.870;14966.414;2023-04-26T11:30:17.0Z;3;51.9834856;11.2690447;1.5;84.0;0.2;10;129.1;8.4;12.1;11.1;1007.2;82.19;1984;16814;8560;6690;21746;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14968.870;14968.409;2023-04-26T11:30:19.0Z;3;51.9834869;11.2690433;1.5;84.3;0.2;10;129.4;8.6;12.2;11.1;1007.1;82.36;214;16715;8265;5805;2774;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14970.870;14970.405;2023-04-26T11:30:21.0Z;3;51.9834877;11.2690426;1.5;84.5;0.1;10;129.6;8.6;12.2;11.2;1007.3;82.53;14370;14160;2858;1775;6608;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14972.870;14972.400;2023-04-26T11:30:23.0Z;3;51.9834881;11.2690435;1.5;84.6;0.3;10;129.7;8.6;12.1;11.2;1007.2;82.68;1886;22319;19275;14554;15750;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14974.870;14974.396;2023-04-26T11:30:25.0Z;3;51.9834875;11.2690453;1.5;84.6;0.2;10;129.7;8.5;12.1;11.2;1007.2;82.80;20366;11112;22027;20157;25089;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14976.870;14976.391;2023-04-26T11:30:27.0Z;3;51.9834873;11.2690470;1.5;84.6;0.3;10;129.7;8.8;12.1;11.1;1007.1;82.73;10929;13078;24092;23500;907;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
